iter	RMSE
201	0.1118874494
202	0.1117184374
203	0.1115736937
204	0.1113924565
205	0.1112624278
206	0.1110839565
207	0.1109072126
208	0.1107483615
209	0.1106010372
210	0.1104385358
211	0.1102838126
212	0.1101295152
213	0.1099762014
214	0.1098282523
215	0.1097296506
216	0.109624476
217	0.1094761388
218	0.1093376795
219	0.1091962201
220	0.1090223336
221	0.1088675748
222	0.1087197098
223	0.1085475716
224	0.1083868511
225	0.1082291445
226	0.1081161213
227	0.1079824611
228	0.1078547156
229	0.1076994631
230	0.1075554556
231	0.107391938
232	0.1072529125
233	0.1071292643
234	0.106975169
235	0.1068223133
236	0.1067109509
237	0.1065834541
238	0.1064312461
239	0.1062935679
240	0.1061489858
241	0.1060440337
242	0.1059318417
243	0.1058407558
244	0.1056762986
245	0.1055633388
246	0.10543039
247	0.105315021
248	0.1051844801
249	0.1051016715
250	0.104972121
251	0.104812264
252	0.1046861811
253	0.1045465902
254	0.1044167488
255	0.1043084658
256	0.1041851204
257	0.1040376344
258	0.1039602503
259	0.1038013876
260	0.1037211212
261	0.103606692
262	0.1034897197
263	0.1033851968
264	0.1032927548
265	0.1031734256
266	0.1030892961
267	0.1029582156
268	0.1028497585
269	0.1027471014
270	0.1026499832
271	0.1025309223
272	0.1024468635
273	0.1023313969
274	0.1022237275
275	0.1021108765
276	0.1020154515
277	0.1018954951
278	0.101776986
279	0.1016626669
280	0.1015871752
281	0.1014999073
282	0.1014388786
283	0.1013584352
284	0.101264846
285	0.1011547118
286	0.101040567
287	0.1009140787
288	0.1008290157
289	0.1007123472
290	0.1005979339
291	0.1004870001
292	0.1003506486
293	0.1002600786
294	0.1001521273
295	0.1000515762
296	0.09994098377
297	0.09986783658
298	0.09977409319
299	0.09967784202
300	0.09957160988
301	0.09944380361
302	0.09934480696
303	0.09924131459
304	0.09916271122
305	0.09907312128
306	0.09898589393
307	0.09892856215
308	0.09880953451
309	0.0987188189
310	0.09860578261
311	0.09849172512
312	0.09842107427
313	0.09829759909
314	0.09819200849
315	0.09806355918
316	0.09795403136
317	0.09784758036
318	0.09775687755
319	0.0976774961
320	0.09757453688
321	0.09750309225
322	0.09742246011
323	0.09729661121
324	0.09723400036
325	0.09716779361
326	0.09707099177
327	0.09698866283
328	0.09691404555
329	0.0968393283
330	0.09676408737
331	0.09668003369
332	0.09662503716
333	0.09655532152
334	0.09647398158
335	0.09637813527
336	0.09628715554
337	0.096187059
338	0.0960997967
339	0.09603521564
340	0.09592897484
341	0.09583317779
342	0.09576263708
343	0.09570606699
344	0.09560061033
345	0.09550619854
346	0.09541470016
347	0.0953400954
348	0.09526761733
349	0.09516661844
350	0.09510316566
351	0.09501406676
352	0.09492508849
353	0.09484099371
354	0.09473513791
355	0.09466332215
356	0.09456327466
357	0.09449250566
358	0.09443506843
359	0.09437634313
360	0.09431665768
361	0.09424128397
362	0.09417634847
363	0.09409784555
364	0.09402918047
365	0.09399416452
366	0.09389734459
367	0.09383728821
368	0.09372771793
369	0.09367782331
370	0.09360068738
371	0.09351524677
372	0.09346291168
373	0.09339782747
374	0.09332549066
375	0.09323232531
376	0.09313876775
377	0.09303365573
378	0.09298517153
379	0.09290932236
380	0.09283943097
381	0.09274140052
382	0.09265380163
383	0.09258786755
384	0.09251524277
385	0.09243731847
386	0.09234982927
387	0.09231033021
388	0.09227089431
389	0.09223459306
390	0.09217738751
391	0.09207423096
392	0.09198452403
393	0.09193574987
394	0.09186282273
395	0.09181366986
396	0.09172072686
397	0.09162244822
398	0.09156910942
399	0.09152842104
400	0.09145268791
401	0.09139631627
402	0.09131888499
403	0.09127241899
404	0.09118687261
405	0.09109944493
406	0.0909854232
407	0.09090135
408	0.09082350336
409	0.09078246585
410	0.09073572646
411	0.0906745211
412	0.09061062295
413	0.09055976659
414	0.09048603959
415	0.09040509848
416	0.09036739596
417	0.09029913989
418	0.09021070417
419	0.09013980752
420	0.09009729247
421	0.09004042091
422	0.08998561023
423	0.08993125237
424	0.089879113
425	0.089810511
426	0.08977275738
427	0.089716606
428	0.08962734146
429	0.08954245916
430	0.08945807194
431	0.0894169644
432	0.08936296609
433	0.08930937785
434	0.08923044413
435	0.08914213842
436	0.08905719875
437	0.08900776684
438	0.08895669219
439	0.08892161548
440	0.08890614162
441	0.08887220905
442	0.08879191868
443	0.0887251799
444	0.08867902068
445	0.08862380422
446	0.08857740215
447	0.08852772444
448	0.08848454367
449	0.08842921512
450	0.08838400206
451	0.08833169819
452	0.0882592857
453	0.0882138924
454	0.08814589577
455	0.08805289425
456	0.08800137044
457	0.08792529599
458	0.08786806273
459	0.08779615226
460	0.08771961612
461	0.08767179901
462	0.08762840632
463	0.08756220376
464	0.08747278988
465	0.08739364571
466	0.08734345541
467	0.08731326828
468	0.08725100989
469	0.08721205075
470	0.08715702826
471	0.08709700617
472	0.08702848573
473	0.08696293499
474	0.08690400074
475	0.08686659655
476	0.08678226839
477	0.08669414889
478	0.08663279324
479	0.08656931196
480	0.08648191675
481	0.08640209665
482	0.08635307623
483	0.08629945082
484	0.08622003794
485	0.08618133083
486	0.08613082992
487	0.08612087249
488	0.08605992207
489	0.08601724632
490	0.08596064767
491	0.08589754463
492	0.08585269405
493	0.08579007802
494	0.08576457617
495	0.08574028405
496	0.0857002148
497	0.08562022789
498	0.08560869927
499	0.0855827397
500	0.08553512429
501	0.08548411878
502	0.08539508453
503	0.08533131955
504	0.08526147501
505	0.08524904967
506	0.08518037753
507	0.08515446075
508	0.08512726331
509	0.08508603127
510	0.08503100412
511	0.08501958708
512	0.08498046984
513	0.08491459477
514	0.08487635516
515	0.0848206848
516	0.08477871112
517	0.08475514886
518	0.08467453556
519	0.0846624875
520	0.08465003182
521	0.08460325169
522	0.08450371696
523	0.08448619633
524	0.08442196976
525	0.08441120465
526	0.08437196918
527	0.08432013063
528	0.08424864145
529	0.08423827148
530	0.08421105129
531	0.0841722416
532	0.0841287455
533	0.08405770845
534	0.08400785019
535	0.0839307636
536	0.08388818413
537	0.08386770386
538	0.0838440491
539	0.08380564274
540	0.0837520449
541	0.08374278473
542	0.08372579439
543	0.08367417988
544	0.08360760675
545	0.08355138949
546	0.08351475153
547	0.08344723231
548	0.08338703905
549	0.08331061596
550	0.0832494641
551	0.08319719239
552	0.08316148707
553	0.08313820411
554	0.08309622335
555	0.08304742421
556	0.08301360298
557	0.08300581991
558	0.08299426885
559	0.08293253008
560	0.08286985395
561	0.08279216476
562	0.08276785937
563	0.08271197727
564	0.08264900894
565	0.08261880952
566	0.08260723247
567	0.0825979799
568	0.08256416428
569	0.08248938184
570	0.08243139229
571	0.08236903515
572	0.08232399854
573	0.08231706498
574	0.08223572131
575	0.08219038676
576	0.0821394138
577	0.08213216012
578	0.08209971373
579	0.08206494405
580	0.0820474559
581	0.08200146468
582	0.08197858769
583	0.0819222957
584	0.08188328805
585	0.08182455431
586	0.08180725923
587	0.08177653947
588	0.08170703129
589	0.08165521353
590	0.08155984732
591	0.08150013952
592	0.08149111859
593	0.08148434003
594	0.08144115487
595	0.08137806497
596	0.0813652529
597	0.0813049064
598	0.08125754564
599	0.08117905004
600	0.08116850182
601	0.08113767907
602	0.08108214435
603	0.08107432145
604	0.08098801064
605	0.08092514539
606	0.0809120047
607	0.08087460756
608	0.0807912688
609	0.08078435115
610	0.08077682458
611	0.08073092637
612	0.08065131536
613	0.08064077249
614	0.08058296556
615	0.08050788811
616	0.080494876
617	0.08043576752
618	0.0804290883
619	0.08035504455
620	0.08034344795
